,MFACTOR,STATE,ST_CASE,VEH_NO
21566,0,24,240113,1
21567,0,24,240113,2
21568,0,24,240114,1
21569,0,24,240115,1
21570,0,24,240116,1
21571,0,24,240116,2
21572,0,24,240117,1
21573,0,24,240117,2
21574,0,24,240118,1
21575,0,24,240120,1
21576,0,24,240120,2
21577,0,24,240121,1
21578,0,24,240122,1
21579,0,24,240123,1
21580,0,24,240123,2
21581,0,24,240124,1
21582,0,24,240125,1
21583,0,24,240125,2
21584,0,24,240126,1
21585,0,24,240126,2
21586,0,24,240127,1
21587,0,24,240128,1
21588,0,24,240129,1
21589,0,24,240129,2
21590,0,24,240129,3
21591,0,24,240129,4
21592,0,24,240129,5
21593,0,24,240130,1
21594,0,24,240131,1
21595,0,24,240132,1
21596,0,24,240133,1
21597,0,24,240134,1
21598,0,24,240134,2
21599,0,24,240135,1
21600,0,24,240135,2
21601,0,24,240136,1
21602,0,24,240137,1
21603,1,24,240138,1
21604,0,24,240139,1
21605,0,24,240139,2
21606,0,24,240140,1
21607,0,24,240141,1
21608,0,24,240142,1
21609,0,24,240143,1
21610,0,24,240144,1
21611,0,24,240145,1
21612,0,24,240146,1
21613,0,24,240147,1
21614,0,24,240148,1
21615,0,24,240148,2
21616,0,24,240149,1
21617,0,24,240150,1
21618,0,24,240151,1
21619,0,24,240151,2
21620,0,24,240152,1
21621,0,24,240153,1
21622,0,24,240154,1
21623,0,24,240155,1
21624,0,24,240155,2
21625,0,24,240156,1
21626,0,24,240157,1
21627,0,24,240157,2
21628,0,24,240158,1
21629,0,24,240158,2
21630,0,24,240159,1
21631,0,24,240160,1
21632,0,24,240161,1
21633,0,24,240161,2
21634,0,24,240162,1
21635,0,24,240162,2
21636,0,24,240163,1
21637,0,24,240164,1
21638,0,24,240164,2
21639,0,24,240164,3
21640,0,24,240165,1
21641,0,24,240165,2
21642,0,24,240166,1
21643,0,24,240166,2
21644,0,24,240167,1
21645,0,24,240168,1
21646,0,24,240169,1
21647,0,24,240170,1
21648,0,24,240171,1
21649,0,24,240172,1
21650,0,24,240173,1
21651,0,24,240173,2
21652,0,24,240174,1
21653,0,24,240175,1
21654,0,24,240176,1
21655,0,24,240176,2
21656,0,24,240177,1
21657,0,24,240178,1
21658,0,24,240179,1
21659,0,24,240180,1
21660,0,24,240181,1
21661,0,24,240182,1
21662,0,24,240183,1
21663,0,24,240184,1
21664,0,24,240185,1
21665,0,24,240185,2
21666,0,24,240186,1
21667,0,24,240187,1
21668,0,24,240187,2
21669,0,24,240188,1
21670,0,24,240189,1
21671,0,24,240189,2
21672,0,24,240190,1
21673,0,24,240191,1
21674,0,24,240192,1
21675,0,24,240193,1
21676,0,24,240194,1
21677,0,24,240195,1
21678,0,24,240196,1
21679,0,24,240197,1
21680,0,24,240198,1
21681,98,24,240198,2
21682,0,24,240199,1
21683,0,24,240200,1
21684,0,24,240201,1
21685,0,24,240202,1
21686,0,24,240202,2
21687,0,24,240202,4
21688,0,24,240203,1
21689,0,24,240203,2
21690,0,24,240203,3
21691,0,24,240204,1
21692,0,24,240204,2
21693,0,24,240205,1
21694,0,24,240205,2
21695,0,24,240206,1
21696,0,24,240206,2
21697,0,24,240207,1
21698,0,24,240207,2
21699,0,24,240208,1
21700,0,24,240208,2
21701,0,24,240209,1
21702,0,24,240210,1
21703,0,24,240210,2
21704,0,24,240210,3
21705,0,24,240210,4
21706,0,24,240211,1
21707,0,24,240211,2
21708,0,24,240212,1
21709,0,24,240213,1
21710,0,24,240213,2
21711,0,24,240214,1
21712,0,24,240215,1
21713,0,24,240215,2
21714,0,24,240216,1
21715,0,24,240217,1
21716,0,24,240217,2
21717,0,24,240218,1
21718,0,24,240219,1
21719,0,24,240219,2
21720,0,24,240220,1
21721,0,24,240221,1
21722,0,24,240221,2
21723,0,24,240222,1
21724,0,24,240223,1
21725,0,24,240224,1
21726,0,24,240225,1
21727,0,24,240226,1
21728,0,24,240226,2
21729,0,24,240227,1
21730,0,24,240227,2
21731,0,24,240227,3
21732,0,24,240228,1
21733,0,24,240228,2
21734,0,24,240229,1
21735,0,24,240229,2
21736,0,24,240230,1
21737,0,24,240231,1
21738,0,24,240231,2
21739,0,24,240231,3
21740,0,24,240232,1
21741,0,24,240232,2
21742,0,24,240232,3
21743,0,24,240232,4
21744,0,24,240232,5
21745,0,24,240233,1
21746,0,24,240234,1
21747,0,24,240235,1
21748,0,24,240235,2
21749,0,24,240236,1
21750,0,24,240237,1
21751,0,24,240237,2
21752,0,24,240238,1
21753,0,24,240238,2
21754,0,24,240239,1
21755,0,24,240239,2
21756,0,24,240240,1
21757,0,24,240240,2
21758,0,24,240241,1
21759,0,24,240242,1
21760,0,24,240243,1
21761,0,24,240244,1
21762,0,24,240244,2
21763,0,24,240245,1
21764,0,24,240245,2
21765,0,24,240246,1
21766,0,24,240247,1
21767,0,24,240247,2
21768,0,24,240247,3
21769,0,24,240248,1
21770,0,24,240248,2
21771,0,24,240249,1
21772,0,24,240250,1
21773,0,24,240250,2
21774,0,24,240251,1
21775,0,24,240252,1
21776,0,24,240252,2
21777,0,24,240252,3
21778,0,24,240253,1
21779,0,24,240253,2
21780,0,24,240254,1
21781,0,24,240254,2
21782,0,24,240254,3
21783,0,24,240255,1
21784,0,24,240255,2
21785,0,24,240255,3
21786,0,24,240256,1
21787,0,24,240256,2
21788,0,24,240257,1
21789,0,24,240257,2
21790,5,24,240258,1
21791,0,24,240258,2
21792,0,24,240259,1
21793,0,24,240260,1
21794,0,24,240260,2
21795,0,24,240261,1
21796,0,24,240262,1
21797,0,24,240262,2
21798,0,24,240263,1
21799,17,24,240263,2
21800,0,24,240264,1
21801,0,24,240264,2
21802,0,24,240265,1
21803,0,24,240266,1
21804,0,24,240267,1
21805,0,24,240267,2
21806,0,24,240268,1
21807,0,24,240268,2
21808,0,24,240269,1
21809,0,24,240269,2
21810,0,24,240270,1
21811,0,24,240271,1
21812,0,24,240272,1
21813,0,24,240272,2
21814,0,24,240273,1
21815,0,24,240273,2
21816,0,24,240274,1
21817,0,24,240275,1
21818,0,24,240276,1
21819,0,24,240276,2
21820,0,24,240277,1
21821,0,24,240278,1
21822,0,24,240278,2
21823,0,24,240279,1
21824,0,24,240280,1
21825,0,24,240280,2
21826,0,24,240281,1
21827,0,24,240281,2
21828,0,24,240282,1
21829,0,24,240283,1
21830,0,24,240283,2
21831,0,24,240284,1
21832,0,24,240285,1
21833,0,24,240285,2
21834,0,24,240286,1
21835,0,24,240287,1
21836,0,24,240288,1
21837,0,24,240289,1
21838,0,24,240290,1
21839,0,24,240291,1
21840,0,24,240292,1
21841,0,24,240292,2
21842,0,24,240293,1
21843,0,24,240293,2
21844,0,24,240294,1
21845,0,24,240295,1
21846,0,24,240295,2
21847,0,24,240296,1
21848,0,24,240296,2
21849,0,24,240297,1
21850,0,24,240298,1
21851,0,24,240299,1
21852,0,24,240299,2
21853,0,24,240300,1
21854,0,24,240301,1
21855,0,24,240302,1
21856,0,24,240302,2
21857,0,24,240303,1
21858,0,24,240304,1
21859,0,24,240305,1
21860,0,24,240305,2
21861,0,24,240306,1
21862,0,24,240307,1
21863,0,24,240307,2
21864,0,24,240308,1
21865,0,24,240308,2
21866,0,24,240308,3
21867,0,24,240309,1
21868,0,24,240309,2
21869,0,24,240310,1
21870,0,24,240311,1
21871,0,24,240311,2
21872,0,24,240312,1
21873,0,24,240312,2
21874,0,24,240313,1
21875,0,24,240313,2
21876,0,24,240314,1
21877,0,24,240315,1
21878,0,24,240316,1
21879,0,24,240316,2
21880,0,24,240317,1
21881,0,24,240317,2
21882,11,24,240318,1
21883,0,24,240319,1
21884,0,24,240320,1
21885,0,24,240321,1
21886,0,24,240321,2
21887,0,24,240322,1
21888,0,24,240323,1
21889,0,24,240324,1
21890,0,24,240324,2
21891,0,24,240325,1
21892,0,24,240325,2
21893,0,24,240326,1
21894,0,24,240326,2
21895,0,24,240326,3
21896,0,24,240327,1
21897,0,24,240327,2
21898,0,24,240328,1
21899,0,24,240329,1
21900,0,24,240330,1
21901,0,24,240331,1
21902,0,24,240332,1
21903,0,24,240332,2
21904,0,24,240333,1
21905,0,24,240333,2
21906,0,24,240334,1
21907,0,24,240334,2
21908,0,24,240335,1
21909,0,24,240335,2
21910,98,24,240335,3
21911,0,24,240336,1
21912,0,24,240337,1
21913,0,24,240338,1
21914,0,24,240338,2
21915,0,24,240339,1
21916,0,24,240340,1
21917,0,24,240340,2
21918,0,24,240341,1
21919,0,24,240342,1
21920,0,24,240343,1
21921,0,24,240344,1
21922,0,24,240345,1
21923,0,24,240345,2
21924,0,24,240346,1
21925,0,24,240346,2
21926,0,24,240347,1
21927,0,24,240347,2
21928,0,24,240348,1
21929,0,24,240348,2
21930,0,24,240349,1
21931,0,24,240350,1
21932,0,24,240351,1
21933,0,24,240351,2
21934,0,24,240352,1
21935,0,24,240353,1
21936,0,24,240354,1
21937,0,24,240355,1
21938,0,24,240355,2
21939,0,24,240356,1
21940,0,24,240357,1
21941,0,24,240358,1
21942,0,24,240359,1
21943,0,24,240360,1
21944,0,24,240361,1
21945,0,24,240362,1
21946,0,24,240363,1
21947,0,24,240364,1
21948,0,24,240365,1
21949,0,24,240366,1
21950,0,24,240367,1
21951,0,24,240367,2
21952,0,24,240368,1
21953,0,24,240368,2
21954,0,24,240369,1
21955,0,24,240370,1
21956,0,24,240370,2
21957,0,24,240371,1
21958,0,24,240372,1
21959,0,24,240373,1
21960,0,24,240373,2
21961,0,24,240373,3
21962,0,24,240374,1
21963,0,24,240375,1
21964,0,24,240376,1
21965,0,24,240377,1
21966,0,24,240377,2
21967,0,24,240378,1
21968,0,24,240379,1
21969,0,24,240380,1
21970,0,24,240380,2
21971,0,24,240381,1
21972,0,24,240382,1
21973,0,24,240383,1
21974,0,24,240384,1
21975,0,24,240384,2
21976,0,24,240385,1
21977,0,24,240385,2
21978,0,24,240386,1
21979,0,24,240386,2
21980,0,24,240387,1
21981,0,24,240388,1
21982,0,24,240389,1
21983,0,24,240389,2
21984,3,24,240390,1
21985,0,24,240391,1
21986,0,24,240391,2
21987,0,24,240392,1
21988,0,24,240392,2
21989,0,24,240393,1
21990,0,24,240394,1
21991,0,24,240395,1
21992,0,24,240396,1
21993,0,24,240396,2
21994,0,24,240397,1
21995,0,24,240398,1
21996,0,24,240398,2
21997,0,24,240399,1
21998,0,24,240400,1
21999,0,24,240400,2
22000,0,24,240401,1
22001,0,24,240401,2
22002,0,24,240402,1
22003,0,24,240403,1
22004,0,24,240403,2
22005,0,24,240404,1
22006,0,24,240404,2
22007,0,24,240405,1
22008,0,24,240405,2
22009,0,24,240406,1
22010,0,24,240406,2
22011,0,24,240407,1
22012,0,24,240407,2
22013,0,24,240408,1
22014,0,24,240408,2
22015,0,24,240409,1
22016,0,24,240409,2
22017,0,24,240410,1
22018,0,24,240411,1
22019,0,24,240411,2
22020,0,24,240412,1
22021,0,24,240412,2
22022,0,24,240412,3
22023,0,24,240413,1
22024,0,24,240413,2
22025,0,24,240413,3
22026,0,24,240413,4
22027,0,24,240414,1
22028,0,24,240416,1
22029,0,24,240417,1
22030,0,24,240418,1
22031,0,24,240418,2
22032,0,24,240418,3
22033,7,24,240419,1
22034,0,24,240419,2
22035,0,24,240420,1
22036,0,24,240421,1
22037,0,24,240421,2
22038,0,24,240422,1
22039,0,24,240422,2
22040,0,24,240423,1
22041,0,24,240424,1
22042,0,24,240425,1
22043,0,24,240426,1
22044,0,24,240426,2
22045,0,24,240427,1
22046,0,24,240427,2
22047,0,24,240428,1
22048,0,24,240428,2
22049,0,24,240428,3
22050,0,24,240429,1
22051,0,24,240430,1
22052,0,24,240431,1
22053,0,24,240431,2
22054,0,24,240431,3
22055,0,24,240431,4
22056,0,24,240432,1
22057,0,24,240432,2
22058,0,24,240432,3
22059,0,24,240433,1
22060,0,24,240434,1
22061,0,24,240434,2
22062,0,24,240435,1
22063,0,24,240435,2
22064,0,24,240436,1
22065,0,24,240436,2
22066,0,24,240437,1
22067,0,24,240438,1
22068,0,24,240439,1
22069,0,24,240440,1
22070,0,24,240441,1
22071,0,24,240442,1
22072,0,24,240443,1
22073,0,24,240444,1
22074,0,24,240444,2
22075,2,24,240445,1
22076,0,24,240446,1
22077,0,24,240446,2
22078,0,24,240447,1
22079,0,24,240448,1
22080,0,24,240449,1
22081,0,24,240450,1
22082,0,24,240450,2
22083,0,24,240451,1
22084,0,24,240451,2
22085,0,24,240452,1
22086,0,24,240453,1
22087,0,24,240453,2
22088,0,24,240454,1
22089,0,24,240455,1
22090,0,24,240456,1
22091,0,24,240456,2
22092,0,24,240457,1
22093,7,24,240458,1
22094,0,24,240458,2
22095,0,24,240459,1
22096,0,24,240460,1
22097,0,24,240461,1
22098,0,24,240461,2
22099,0,24,240462,1
22100,0,24,240463,1
22101,0,24,240464,1
22102,0,24,240465,1
22103,0,24,240466,1
22104,0,24,240468,1
22105,0,24,240468,2
22106,0,24,240469,1
22107,0,24,240470,1
22108,0,24,240470,2
22109,0,24,240471,1
22110,0,24,240471,2
22111,0,24,240472,1
22112,0,24,240472,2
22113,0,24,240473,1
22114,0,24,240474,1
22115,0,24,240475,1
22116,0,24,240475,2
22117,0,24,240475,3
22118,0,24,240475,5
22119,0,25,250001,1
22120,0,25,250002,1
22121,98,25,250003,1
22122,98,25,250004,1
22123,0,25,250005,1
22124,0,25,250006,1
22125,0,25,250007,1
22126,0,25,250008,1
22127,0,25,250009,1
22128,0,25,250009,2
22129,0,25,250010,1
22130,0,25,250010,2
22131,0,25,250011,1
22132,0,25,250012,1
22133,0,25,250013,1
22134,0,25,250014,1
22135,0,25,250014,2
22136,0,25,250015,1
22137,0,25,250015,2
22138,0,25,250016,1
22139,0,25,250017,1
22140,0,25,250017,2
22141,0,25,250018,1
22142,0,25,250018,2
22143,0,25,250018,3
22144,0,25,250019,1
22145,1,25,250020,1
22146,0,25,250020,2
22147,0,25,250021,1
22148,0,25,250022,1
22149,0,25,250023,1
22150,0,25,250023,2
22151,0,25,250024,1
22152,0,25,250025,1
22153,0,25,250026,1
22154,0,25,250027,1
22155,0,25,250028,1
22156,0,25,250029,1
22157,0,25,250030,1
22158,0,25,250030,2
22159,0,25,250031,1
22160,0,25,250031,2
22161,0,25,250032,1
22162,0,25,250033,1
22163,0,25,250034,1
22164,0,25,250035,1
22165,0,25,250036,1
22166,0,25,250037,1
22167,0,25,250038,1
22168,11,25,250038,2
22169,0,25,250038,3
22170,0,25,250039,1
22171,0,25,250039,2
22172,0,25,250040,1
22173,0,25,250040,2
22174,0,25,250041,1
22175,0,25,250042,1
22176,0,25,250043,1
22177,0,25,250043,2
22178,0,25,250044,1
22179,0,25,250044,2
22180,0,25,250045,1
22181,0,25,250046,1
22182,0,25,250047,1
22183,0,25,250048,1
22184,0,25,250048,2
22185,0,25,250049,1
22186,0,25,250050,1
22187,0,25,250051,1
22188,99,25,250051,2
22189,0,25,250052,1
22190,0,25,250053,1
22191,0,25,250054,1
22192,0,25,250055,1
22193,0,25,250056,1
22194,0,25,250056,2
22195,0,25,250057,1
22196,99,25,250058,1
22197,0,25,250059,1
22198,0,25,250059,2
22199,0,25,250060,1
22200,0,25,250060,2
22201,0,25,250061,1
22202,0,25,250061,2
22203,0,25,250062,1
22204,0,25,250062,2
22205,0,25,250063,1
22206,0,25,250066,1
22207,0,25,250067,1
22208,3,25,250068,1
22209,14,25,250068,1
22210,0,25,250069,1
22211,0,25,250069,2
22212,0,25,250070,1
22213,0,25,250071,1
22214,99,25,250072,1
22215,0,25,250073,1
22216,0,25,250074,1
22217,0,25,250075,1
22218,0,25,250076,1
22219,0,25,250077,1
22220,0,25,250078,1
22221,0,25,250078,2
22222,0,25,250079,1
22223,0,25,250080,1
22224,0,25,250081,1
22225,0,25,250082,1
22226,0,25,250083,1
22227,0,25,250083,2
22228,0,25,250084,1
22229,0,25,250084,2
22230,0,25,250085,1
22231,0,25,250086,1
22232,0,25,250086,2
22233,0,25,250087,1
22234,0,25,250087,2
22235,0,25,250088,1
22236,0,25,250089,1
22237,0,25,250089,2
22238,0,25,250090,1
22239,0,25,250091,1
22240,0,25,250091,2
22241,0,25,250092,1
22242,0,25,250092,2
22243,0,25,250093,1
22244,0,25,250094,1
22245,0,25,250094,2
22246,0,25,250095,1
22247,0,25,250096,1
22248,0,25,250096,2
22249,0,25,250097,1
22250,0,25,250098,1
22251,0,25,250099,1
22252,0,25,250100,1
22253,0,25,250101,1
22254,0,25,250101,2
22255,0,25,250102,1
22256,0,25,250103,1
22257,0,25,250103,2
22258,0,25,250104,1
22259,0,25,250105,1
22260,0,25,250106,1
22261,0,25,250107,1
22262,0,25,250108,1
22263,0,25,250108,2
22264,0,25,250108,3
22265,0,25,250109,1
22266,0,25,250110,1
22267,0,25,250111,1
22268,0,25,250112,1
22269,0,25,250112,2
22270,0,25,250113,1
22271,0,25,250114,1
22272,0,25,250115,1
22273,0,25,250116,1
22274,0,25,250117,1
22275,0,25,250117,2
22276,0,25,250118,1
22277,0,25,250118,2
22278,0,25,250119,1
22279,0,25,250120,1
22280,0,25,250121,1
22281,0,25,250121,2
22282,0,25,250122,1
22283,0,25,250123,1
22284,0,25,250124,1
22285,0,25,250124,2
22286,0,25,250125,1
22287,0,25,250125,2
22288,0,25,250126,1
22289,0,25,250126,2
22290,0,25,250127,1
22291,0,25,250127,2
22292,0,25,250128,1
22293,0,25,250128,2
22294,0,25,250129,1
22295,0,25,250129,2
22296,0,25,250130,1
22297,0,25,250131,1
22298,0,25,250132,1
22299,0,25,250133,1
22300,0,25,250134,1
22301,0,25,250135,1
22302,0,25,250135,2
22303,0,25,250136,1
22304,0,25,250136,2
22305,1,25,250137,1
22306,0,25,250138,1
22307,0,25,250138,2
22308,0,25,250139,1
22309,0,25,250140,1
22310,0,25,250141,1
22311,0,25,250142,1
22312,0,25,250143,1
22313,0,25,250143,2
22314,0,25,250143,3
22315,0,25,250143,4
22316,0,25,250144,1
22317,0,25,250145,1
22318,0,25,250146,1
22319,0,25,250146,2
22320,0,25,250146,3
22321,0,25,250147,1
22322,0,25,250147,2
22323,0,25,250148,1
22324,0,25,250148,2
22325,0,25,250148,3
22326,0,25,250149,1
22327,0,25,250150,1
22328,0,25,250150,2
22329,0,25,250150,3
22330,0,25,250152,1
22331,0,25,250153,1
22332,0,25,250154,1
22333,0,25,250155,1
22334,0,25,250155,2
22335,0,25,250156,1
22336,0,25,250156,2
22337,0,25,250157,1
22338,0,25,250158,1
22339,0,25,250159,1
22340,0,25,250160,1
22341,0,25,250161,1
22342,0,25,250162,1
22343,0,25,250162,2
22344,0,25,250163,1
22345,0,25,250163,2
22346,0,25,250164,1
22347,0,25,250165,1
22348,0,25,250165,2
22349,0,25,250166,1
22350,0,25,250167,1
22351,0,25,250168,1
22352,0,25,250169,1
22353,0,25,250170,1
22354,0,25,250171,1
22355,0,25,250171,2
22356,0,25,250172,1
22357,0,25,250172,2
22358,0,25,250173,1
22359,0,25,250174,1
22360,0,25,250174,2
22361,0,25,250175,1
22362,0,25,250176,1
22363,0,25,250177,1
22364,0,25,250177,2
22365,0,25,250178,1
22366,0,25,250179,1
22367,0,25,250180,1
22368,0,25,250181,1
22369,0,25,250182,1
22370,0,25,250182,2
22371,0,25,250182,3
22372,0,25,250182,4
22373,0,25,250183,1
22374,0,25,250184,1
22375,0,25,250185,1
22376,0,25,250186,1
22377,0,25,250187,1
22378,0,25,250187,2
22379,0,25,250188,1
22380,0,25,250188,2
22381,0,25,250189,1
22382,0,25,250190,1
22383,0,25,250190,2
22384,0,25,250191,1
22385,0,25,250191,2
22386,0,25,250191,3
22387,0,25,250192,1
22388,0,25,250192,2
22389,0,25,250192,3
22390,0,25,250193,1
22391,99,25,250195,1
22392,0,25,250195,2
22393,0,25,250196,1
22394,0,25,250197,1
22395,0,25,250197,2
22396,0,25,250198,1
22397,0,25,250198,2
22398,0,25,250199,1
22399,0,25,250200,1
22400,0,25,250201,1
22401,0,25,250202,1
22402,0,25,250203,1
22403,0,25,250203,2
22404,0,25,250204,1
22405,0,25,250204,2
22406,0,25,250205,1
22407,0,25,250206,1
22408,0,25,250207,1
22409,0,25,250207,2
22410,0,25,250208,1
22411,0,25,250208,2
22412,0,25,250209,1
22413,0,25,250210,1
22414,0,25,250210,2
22415,0,25,250211,1
22416,0,25,250212,1
22417,0,25,250213,1
22418,0,25,250213,2
22419,0,25,250214,1
22420,0,25,250215,1
22421,0,25,250215,2
22422,0,25,250216,1
22423,0,25,250217,1
22424,0,25,250218,1
22425,0,25,250218,2
22426,0,25,250219,1
22427,0,25,250220,1
22428,0,25,250221,1
22429,0,25,250222,1
22430,0,25,250223,1
22431,0,25,250224,1
22432,0,25,250224,2
22433,0,25,250225,1
22434,0,25,250226,1
22435,0,25,250226,2
22436,0,25,250227,1
22437,0,25,250228,1
22438,0,25,250228,2
22439,0,25,250228,3
22440,99,25,250229,1
22441,0,25,250229,2
22442,0,25,250230,1
22443,0,25,250230,2
22444,0,25,250230,3
22445,0,25,250231,1
22446,0,25,250232,1
22447,0,25,250232,2
22448,0,25,250233,1
22449,0,25,250234,1
22450,0,25,250235,1
22451,98,25,250235,3
22452,0,25,250236,1
22453,0,25,250237,1
22454,0,25,250238,1
22455,0,25,250239,1
22456,0,25,250240,1
22457,0,25,250241,1
22458,0,25,250242,1
22459,0,25,250243,1
22460,0,25,250243,2
22461,0,25,250244,1
22462,0,25,250245,1
22463,99,25,250245,2
22464,0,25,250245,3
22465,0,25,250246,1
22466,0,25,250247,1
22467,0,25,250248,1
22468,0,25,250249,1
22469,2,25,250250,1
22470,0,25,250251,1
22471,0,25,250251,2
22472,0,25,250252,1
22473,0,25,250253,1
22474,0,25,250253,2
22475,0,25,250254,1
22476,0,25,250255,1
22477,0,25,250255,2
22478,0,25,250255,3
22479,0,25,250256,1
22480,0,25,250256,2
22481,0,25,250257,1
22482,0,25,250258,1
22483,0,25,250259,1
22484,0,25,250259,2
22485,0,25,250259,3
22486,0,25,250260,1
22487,0,25,250261,1
22488,0,25,250262,1
22489,0,25,250262,2
22490,0,25,250263,1
22491,0,25,250264,1
22492,0,25,250265,1
22493,0,25,250266,1
22494,0,25,250267,1
22495,0,25,250268,1
22496,0,25,250268,2
22497,0,25,250269,1
22498,0,25,250270,1
22499,0,25,250271,1
22500,0,25,250272,1
22501,0,25,250273,1
22502,0,25,250274,1
22503,0,25,250274,2
22504,0,25,250275,1
22505,0,25,250275,2
22506,1,25,250276,1
22507,0,25,250277,1
22508,0,25,250278,1
22509,0,25,250278,2
22510,0,25,250279,1
22511,0,25,250279,2
22512,0,25,250279,3
22513,0,25,250281,1
22514,0,25,250282,1
22515,0,25,250283,1
22516,0,25,250284,1
22517,0,25,250285,1
22518,0,25,250285,2
22519,0,25,250286,1
22520,98,25,250287,1
22521,0,25,250288,1
22522,0,25,250289,1
22523,0,25,250290,1
22524,0,25,250290,2
22525,0,25,250291,1
22526,0,25,250292,1
22527,0,25,250293,1
22528,0,25,250294,1
22529,0,25,250294,2
22530,0,25,250295,1
22531,0,25,250296,1
22532,0,26,260001,1
22533,0,26,260001,2
22534,0,26,260002,1
22535,0,26,260002,2
22536,0,26,260003,1
22537,0,26,260004,1
22538,0,26,260004,2
22539,0,26,260005,1
22540,0,26,260006,1
22541,0,26,260007,1
22542,0,26,260008,1
22543,0,26,260009,1
22544,0,26,260009,2
22545,0,26,260011,1
22546,0,26,260011,2
22547,0,26,260012,1
22548,0,26,260013,1
22549,0,26,260013,2
22550,0,26,260014,1
22551,0,26,260015,1
22552,0,26,260016,1
22553,0,26,260016,2
22554,0,26,260017,1
22555,0,26,260017,2
22556,2,26,260018,1
22557,0,26,260018,2
22558,0,26,260019,1
22559,0,26,260019,2
22560,0,26,260020,1
22561,0,26,260021,1
22562,0,26,260022,1
22563,0,26,260022,2
22564,0,26,260023,1
22565,0,26,260023,2
22566,0,26,260024,1
22567,0,26,260025,1
22568,1,26,260026,1
22569,0,26,260027,1
22570,0,26,260028,1
22571,0,26,260029,1
22572,0,26,260029,2
22573,0,26,260030,1
22574,0,26,260030,2
22575,0,26,260031,1
22576,0,26,260031,2
22577,0,26,260031,3
22578,0,26,260031,4
22579,0,26,260032,1
22580,0,26,260032,2
22581,0,26,260033,1
22582,0,26,260034,1
22583,0,26,260034,2
22584,0,26,260035,1
22585,0,26,260035,2
22586,0,26,260036,1
22587,0,26,260037,1
22588,0,26,260038,1
22589,0,26,260039,1
22590,0,26,260040,1
22591,0,26,260040,2
22592,0,26,260041,1
22593,0,26,260042,1
22594,0,26,260043,1
22595,0,26,260043,2
22596,0,26,260043,3
22597,0,26,260044,1
22598,0,26,260044,2
22599,0,26,260045,1
22600,0,26,260045,2
22601,0,26,260046,1
22602,0,26,260047,1
22603,0,26,260048,1
22604,0,26,260049,1
22605,0,26,260050,1
22606,0,26,260050,2
22607,0,26,260051,1
22608,0,26,260051,2
22609,0,26,260052,1
22610,0,26,260052,2
22611,0,26,260053,1
22612,0,26,260054,1
22613,0,26,260054,2
22614,0,26,260055,1
22615,0,26,260055,2
22616,0,26,260055,3
22617,0,26,260056,1
22618,0,26,260056,2
22619,0,26,260056,3
22620,0,26,260056,4
22621,0,26,260057,1
22622,0,26,260057,2
22623,0,26,260058,1
22624,0,26,260059,1
22625,0,26,260059,2
22626,0,26,260060,1
22627,0,26,260061,1
22628,0,26,260062,1
22629,0,26,260064,1
22630,0,26,260064,2
22631,0,26,260065,1
22632,0,26,260065,2
22633,0,26,260066,1
22634,0,26,260067,1
22635,0,26,260067,2
22636,0,26,260068,1
22637,0,26,260069,1
22638,0,26,260069,2
22639,0,26,260069,3
22640,0,26,260070,1
22641,0,26,260070,2
22642,0,26,260072,1
22643,0,26,260073,1
22644,0,26,260074,1
22645,0,26,260074,2
22646,0,26,260075,1
22647,0,26,260075,2
22648,0,26,260076,1
22649,0,26,260077,1
22650,0,26,260077,2
22651,0,26,260078,1
22652,0,26,260078,2
22653,0,26,260079,1
22654,0,26,260079,2
22655,0,26,260079,3
22656,0,26,260080,1
22657,0,26,260080,2
22658,0,26,260081,1
22659,0,26,260081,2
22660,0,26,260082,1
22661,0,26,260083,1
22662,0,26,260083,2
22663,0,26,260084,1
22664,0,26,260084,2
22665,0,26,260085,1
22666,0,26,260086,1
22667,0,26,260087,1
22668,0,26,260087,2
22669,0,26,260088,1
22670,0,26,260088,2
22671,0,26,260089,1
22672,0,26,260090,1
22673,0,26,260091,1
22674,0,26,260091,2
22675,0,26,260092,1
22676,0,26,260093,1
22677,0,26,260094,1
22678,0,26,260094,2
22679,0,26,260095,1
22680,0,26,260097,1
22681,0,26,260097,2
22682,0,26,260098,1
22683,0,26,260099,1
22684,0,26,260100,1
22685,0,26,260101,1
22686,0,26,260101,2
22687,0,26,260102,1
22688,0,26,260103,1
22689,0,26,260103,2
22690,0,26,260104,1
22691,0,26,260105,1
22692,0,26,260106,1
22693,0,26,260106,2
22694,0,26,260107,1
22695,98,26,260108,1
22696,0,26,260109,1
22697,0,26,260109,2
22698,0,26,260110,1
22699,0,26,260110,2
22700,0,26,260111,1
22701,0,26,260111,2
22702,0,26,260112,1
22703,0,26,260113,1
22704,0,26,260113,2
22705,0,26,260114,1
22706,0,26,260115,1
22707,0,26,260116,1
22708,0,26,260117,1
22709,0,26,260117,2
22710,0,26,260118,1
22711,0,26,260119,1
22712,0,26,260119,2
22713,0,26,260120,1
22714,0,26,260121,1
22715,0,26,260122,1
22716,0,26,260123,1
22717,0,26,260124,1
22718,0,26,260125,1
22719,0,26,260125,2
22720,0,26,260126,1
22721,0,26,260127,1
22722,0,26,260128,1
22723,0,26,260128,2
22724,0,26,260129,1
22725,0,26,260129,2
22726,0,26,260130,1
22727,0,26,260130,2
22728,0,26,260131,1
22729,0,26,260132,1
